author,category,description,infos,origin,pan_1,pan_2,pan_3,pan_pass,pic,rating,title
请参考图书详情,心理学,《性心理学》是霭理士的巨著《研究录》（七部）的“普及本”，是一本关于性心理的百科全书，内容涉及性的生物学基础、性冲动的性质、求爱的生物学、青年期的性冲动、性的教育、性的歧变、婚姻与性、生育问题、恋爱的艺术、性的升华等方方面面。,"原价：35.00元
作者：[英]哈夫洛克·霭理士 [译]贾宁
出版社：译林出版社
出版日期：2015-10-01
ISBN：9787544757041
字数：270000
页码: 360
版次：1
开本：16",http://www.pdfbook.cn/25/3448.html,城通网盘##http://stockbook.ctfile.com/file/139410268,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/578-211x300.png,,性心理学
请参考图书详情,心理学,"为什么我会有这么多尴尬的事情：忘记了领导催办的事情，却偏偏又被领导抓住；忘记了朋友的名字，却不得不面对他热诚的招呼；走在城市的街道上，自己却偏偏是路痴一个，团团乱转，客户却一再催促；单词记不住，公式记不住，历史年代也记不住……当好学生怎么就这么难？在你羡慕那些出口成章、引经据典的“神人”时，你想过没有：自己其实也能那样——招来他人羡慕和嫉妒的眼光？
人人都能成为记忆大师，你只需要找到提高记忆力的方法，发挥你大脑的潜能，不断地去练习，再练习。","原价：20.00元
作者：[美]A·阿尔斐俄斯 [译]王占华
出版社：新世界出版社
出版日期：2012-08-01
ISBN：9787510430268
字数：87000
页码: 192
版次：1
开本：32",http://www.pdfbook.cn/25/3372.html,城通网盘##http://stockbook.ctfile.com/file/139310449,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/558.png,,超神奇的记忆术
请参考图书详情,科学与自然,"《疯狂实验史》是一本以轻松的笔调讲述的科学实验史，这些实验有喜有悲。有的实验者因此断送了婚姻，结束了科学研究生涯；有的实验尽管从来没有进行过，却引来了媒体铺天盖地的报道宣传。有的实验令人作呕，有的实验堪称恐怖，有的实验具奇幻色彩，有的实验引发了社会伦理问题。
不管怎样，疯狂本身不是目的，它只不过说明了人类的求知欲。无论何时何地，无论什么样的人，都有通过自己的方式了解未知世界的愿望。","原价：33.00元
作者：[瑞士]施奈德 [译]许阳
出版社：生活·读书·新知三联书店
出版日期：2009-10-01
ISBN：9787108032270
字数：230000
页码: 299
版次：1
开本：16",http://www.pdfbook.cn/31/3312.html,城通网盘##http://stockbook.ctfile.com/file/139273130,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/544-211x300.png,,疯狂实验史
请参考图书详情,经济管理,《怪诞行为学：可预测的非理性（升级版）》是《怪诞行为学》的升级版。书中，杜克大学行为经济学家丹·艾瑞里将心理学引入经济学的研究中，用实验的方法彻底颠覆了主流经济学的“经济人”观点，告诉我们非理性是人类的本能，是主宰人类行为和决策的隐形力量；非理性不是杂乱无章的，而是可以预测和把握的。,"原价：45.00元
作者：[美]丹·艾瑞里 [译]赵德亮等
出版社：中信出版社
出版日期：2010-09-01
ISBN：9787508622187
字数：240000
页码: 248
版次：1
开本：16",http://www.pdfbook.cn/02/3315.html,城通网盘##http://stockbook.ctfile.com/file/139273769,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/545-212x300.png,,怪诞行为学：可预测的非理性(升级版)
请参考图书详情,经济管理,在《怪诞行为学》中，丹·艾瑞里用13个有趣的实验证明，我们并非想象的那样理性，“非理性”才是人类的本能。《怪诞行为学2》中，他继续用行为实验的方法，结合心理学和行为经济学的知识，以幽默诙谐的语言将非理性的消极影响和积极意义娓娓道来。,"原价：42.00元
作者：[美]丹·艾瑞里 [译]赵德亮等
出版社：中信出版社
出版日期：2010-09-01
ISBN：9787508622545
字数：-
页码: 246
版次：1
开本：16",http://www.pdfbook.cn/02/3318.html,城通网盘##http://stockbook.ctfile.com/file/139274459,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/546-212x300.png,,怪诞行为学2 非理性的积极力量
请参考图书详情,小说,黄小仙儿，27岁的大龄少女，从事高端婚庆策划；胸前无大物，姿色平平，家境也一般，唯一拿得出手的，就是一口刻薄言辞，和对这世界满腔的乐观。长途恋爱谈了七年，没有修成正果，反而在商场里看到了男友和自己闺蜜喜笑颜开的走在一起。,"原价：25.00元
作者：鲍鲸鲸
出版社：中信出版社
出版日期：2010-01-01
ISBN：9787508618081
字数：320000
页码: 192
版次：1
开本：32",http://www.pdfbook.cn/03/3321.html,城通网盘##http://stockbook.ctfile.com/file/139281242,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/547-210x300.png,,失恋33天
请参考图书详情,励志成功,《思维改变生活》是一本实用而可靠的指导书，可以帮助你征服那些挫败自己的想法和行为。它演示了如何批驳头脑中烦人的喋喋不休，并教会你更理性地处理愤怒、抑郁、焦虑和挫折感等情绪。它还包括了大量的合理建议，让你的沟通更有效，并帮助你找到自己的幸福——这正是每个人都想要的。,"原价：38.00元
作者：[美]埃德尔曼等 [译]黄志强等
出版社：华东师范大学出版社
出版日期：2008-01-01
ISBN：9787561757017
字数：-
页码: 310
版次：1
开本：16",http://www.pdfbook.cn/05/3324.html,城通网盘##http://stockbook.ctfile.com/file/139283339,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/548-211x300.png,,思维改变生活 积极而实用的认知行为疗法
请参考图书详情,程序语言与软件开发,《算法竞赛入门经典》是一本算法竞赛的入门教材，把C/C++语言、算法和解题有机地结合在了一起，淡化理论，注重学习方法和实践技巧。全书内容分为11章，包括程序设计入门、循环结构程序设计、数组和字符串、函数和递归、基础题目选解、数据结构基础、暴力求解法、高效算法设计、动态规划初步、数学概念与方法、图论模型与算法，覆盖了算法竞赛入门所需的主要知识点，并附有大量习题。书中的代码规范、简洁、易懂，不仅能帮助读者理解算法原理，还能教会读者很多实用的编程技巧。另外，书中包含的各种开发、测试和调试技巧也是在传统的语言、算法类书籍中难以见到的。,"原价：24.00元
作者：刘汝佳
出版社：清华大学出版社
出版日期：2009-11-01
ISBN：9787302206088
字数：347000
页码: 237
版次：1
开本：16",http://www.pdfbook.cn/22/3328.html,城通网盘##http://stockbook.ctfile.com/file/139283879,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/549-216x300.png,,算法艺术与信息学竞赛 算法竞赛入门经典
请参考图书详情,程序语言与软件开发,《算法竞赛入门经典（第2版）》是一本算法竞赛的入门与提高教材，把C/C++语言、算法和解题有机地结合在一起，淡化理论，注重学习方法和实践技巧。全书内容分为12章，包括程序设计入门、循环结构程序设计、数组和字符串、函数和递归、C++与STL入门、数据结构基础、暴力求解法、高效算法设计、动态规划初步、数学概念与方法、图论模型与算法、高级专题等内容，覆盖了算法竞赛入门和提高所需的主要知识点，并含有大量例题和习题。书中的代码规范、简洁、易懂，不仅能帮助读者理解算法原理，还能教会读者很多实用的编程技巧；书中包含的各种开发、测试和调试技巧也是传统的语言、算法类书籍中难以见到的。,"原价：49.80元
作者：刘汝佳
出版社：清华大学出版社
出版日期：2014-06-01
ISBN：9787302356288
字数：794000
页码: 464
版次：2
开本：16",http://www.pdfbook.cn/22/3331.html,城通网盘##http://stockbook.ctfile.com/file/139284404,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/550-211x300.png,,算法竞赛入门经典(第二版)
请参考图书详情,管理学,每天，大家要做出成千上万的决定，而大部分都微不足道。是看新闻还是看球赛呢？是快跑几步赶上这趟公共汽车，还是干脆慢慢走，等下一趟车呢？喝可口可乐还是百事可乐呢？这些决策通常很简单。但如果你发现自己在做这些决策时都存在困难，这本书就正是雪中送炭。　　当然，大家每天也必须做出一些重要的决策。所谓的“重要”是指可能隐含了较大成本或者会带来重大收获。你是将微软（Microsoft）的股票出售呢，还是继续持有？遇到黄灯时，你是停车还是抢时间冲过去呢？上周的鸡蛋沙拉是继续吃呢，还是丢掉？虽然大多人在做出这些决定时并不费劲，但也不是那么轻而易举。在做出决定前最好还是要三思。如果这些决定让你产生了一定的焦虑，没关系，这是一种正常的现象。本书将给予你帮助。,"原价：32.00元
作者：[闰]大卫·韦尔奇 [译]粟志敏
出版社：中国人民大学出版社
出版日期：2009-08-01
ISBN：9787300109718
字数：196000
页码: 166
版次：1
开本：16",http://www.pdfbook.cn/02/3335.html,城通网盘##http://stockbook.ctfile.com/file/139284200,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/551-196x300.png,,为什么选错的总是我
请参考图书详情,社会学,"《思想国》：
本书精选了作者在巴黎留学及驻欧采访期间所撰写的部分文字，记录了一个游子置身异国的所见所想，及其身在中国转型时期的种种乡愁。
“柏拉图要理想国，熊培云要思想国”、“从理想国到思想国”、“从刀剑共和国列思想共和国”。“思想国”是本书的价值指引。自作者2005年提出建设“思想国”以来，“思想国”一词立即风靡网络。如何建设一个人道的、人体的、宽容的、进步的、每个人都可以自由思想的新中国，是本书探讨的重点。","原价：188.00元
作者：熊培云
出版社：新星出版社
出版日期：2012-06-01
ISBN：9787513306829
字数：-
页码: 1619
版次：1
开本：16",http://www.pdfbook.cn/23/3339.html,城通网盘##http://stockbook.ctfile.com/file/139286918,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/552-211x300.png,,一个村庄里的中国(时代与心灵 熊培云作品集 套装4册)
请参考图书详情,散文随笔,《白说》是央视新闻人白岩松继《幸福了吗》《痛并快乐着》之后的全新作品，一部“自传”式的心灵履历。通过近年来于各个场合与公众的深入交流，以平等自由的态度，分享其世界观和价值观。时间跨度长达十五年，涵盖时政、教育、改革、音乐、阅读、人生等多个领域，温暖发声，理性执言。,"原价：39.80元
作者：白岩松
出版社：长江文艺出版社
出版日期：2015-09-01
ISBN：9787535481108
字数：-
页码: 280
版次：1
开本：16",http://www.pdfbook.cn/04/3342.html,城通网盘##http://7xpqk5.com1.z0.glb.clouddn.com/%E3%80%8A%E7%99%BD%E8%AF%B4%E3%80%8B%5B%E4%B8%AD%5D%E7%99%BD%E5%B2%A9%E6%9D%BE%20%E9%95%BF%E6%B1%9F%E6%96%87%E8%89%BA%E5%87%BA%E7%89%88%E7%A4%BE%20201509%20%E7%B2%BE%E5%93%81.epub?attname=,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/553-211x300.png,,白说
请参考图书详情,传记,陈伟鸿，一个在海边长大的男孩，一位遍访世界500强的高端财经主播。一轮时光，中年况味，陈伟鸿为你亲述人物和财富背后的精神，洞悉时代与人生起伏的真相。,"原价：39.00元
作者：陈伟鸿
出版社：江苏文艺出版社
出版日期：2013-10-01
ISBN：9787539965581
字数：-
页码: 250
版次：1
开本：16",http://www.pdfbook.cn/07/3346.html,城通网盘##http://stockbook.ctfile.com/file/139298428,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/554-211x300.png,,惊鸿一瞥 CCTV首席财经主播陈伟鸿自述
请参考图书详情,心理学,《自卑与超越（最新经典完整译本）》是人类心理学先驱阿弗雷德·阿德勒的巅峰著作，全书立足于个体心理学观点，从教育、家庭、婚姻、伦理、社交等多个领域，以大量的实例为论述基础，阐明了人生道路的方向和人生意义的真谛，帮助人们正确面对缺陷，正确对待职业，正确理解社会，理解生活，理解性。具有极深的哲理性和巨大的学术价值。,"原价：22.00元
作者：[奥]阿弗雷德·阿德勒 [译]李青霞
出版社：沈阳出版社
出版日期：2012-12-01
ISBN：9787544149082
字数：-
页码: 200
版次：1
开本：16",http://www.pdfbook.cn/25/3349.html,城通网盘##http://stockbook.ctfile.com/file/139298773,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/555.png,,自卑与超越 人类个体心理学最卓越的作品
请参考图书详情,科学与自然,一个被隐瞒了40年的人类事件，其真相足以撼动世界！从1943年到 1983年，从“计算机之父”冯·纽曼到“现代科学教父”特斯拉，“蒙淘克工程”触及了人类迄今为止所能想象到的几乎全部超技术：外星逆向工程、人类心灵与意识控制、时间旅行、远程隔空传物……所有这些都结束了吗，还是在当今以地震武器和气候武器得以延续？ 1943年，美国军舰“爱尔德里奇号”在一次秘密实验中从现有的时空中消失了，水兵们也被转送到另一个时空维度，回来时却陷于一种彻底的精神错乱和极度恐怖中。潘朵拉的盒子由此打开…… 《蒙淘克工程》系列丛书以该工程的参与者的身份，回顾了这个史上最具争议性的黑暗科学项目，所涉内容之重大和怪异，令人震惊。第一部《时间实验》回顾了这些极端的实验的初始阶段，并勾勒出了潜藏在其后的一个更为雄心勃勃阴谋。 《时间实验》作者普林斯顿·B.尼克尔斯与彼得·穆恩长期合作、研究并调查与蒙淘克工程相关的科学议程。,"原价：25.00元
作者：[美]普雷斯顿·B·尼克尔斯等 [译]徐任兵
出版社： 江苏人民出版社
出版日期：2011-08-01
ISBN：9787214068286
字数：-
页码: 139
版次：1
开本：16",http://www.pdfbook.cn/31/3353.html,城通网盘##http://stockbook.ctfile.com/file/139299715,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/556-211x300.png,,内容简介
请参考图书详情,传记,美国著名学者兼记者、作家罗斯特里尔的名著《毛泽东传》，自登陆中国以来，已经累积销量近两百万册。2010年8月，中国人民大学出版社又隆重推出该书的名著珍藏版，以飨读者。美国著名学者兼记者、作家罗斯特里尔的名著《毛泽东传》，自登陆中国以来，已经累积销量近两百万册。2010年8月，中国人民大学出版社又隆重推出该书的名著珍藏版，以飨读者。,"原价：58.00元
作者：[美]罗斯·特里尔 [译]何宇光等
出版社： 中国人民大学出版社
出版日期：2010-08-01
ISBN：9787300126210
字数：499000
页码: 545
版次：1
开本：16",http://www.pdfbook.cn/07/3356.html,城通网盘##http://stockbook.ctfile.com/file/139308841,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/557-211x300.png,,毛泽东传
请参考图书详情,心理学,"你信不信？反正我信。
催眠后的人会让你目瞪口呆–
冰凉的铁棍变成了炽热的烙铁，硬生生在皮肤上烫出伤痕而毫无知觉；
大手术对他们只是小儿科，病人轻轻松松地无需麻醉就能挺了过去：
这就是最超验的心理科学，超神奇的催眠术！","原价：20.00元
作者：[美]A·阿尔斐俄斯 [译]王占华
出版社：新世界出版社
出版日期：2012-08-01
ISBN：9787510430275
字数：114000
页码: 205
版次：1
开本：32",http://www.pdfbook.cn/25/3365.html,城通网盘##http://stockbook.ctfile.com/file/139309531,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/559.png,,超神奇的催眠术
请参考图书详情,外国小说,这是一本关于生存的书，讲述阅读如何让卑微的生命变得高贵，讲述知识如何改变人的修为与命运，讲述家庭的力量如何支撑孩子实现自己的梦想。,"原价：28.00元
作者：[美]史密斯 [译]方柏林
出版社：译林出版社
出版日期：2009-07-01
ISBN：9787544709422
字数：383000
页码: 433
版次：1
开本：32",http://www.pdfbook.cn/03/3309.html,城通网盘##http://stockbook.ctfile.com/file/139271114,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/543-213x300.png,,布鲁克林有棵树
请参考图书详情,中国史,中国近代的开端是1840年的鸦片战争，这场战争用武力打开了中国闭关锁国的大门，强迫中国面对外面的世界。此后，人们开始了一步步的探索，从奕、李鸿章、曾国藩为首的洋务运动，到康有为等人提出的百日维新，最后是孙中山领导的辛亥革命，本书将近百年的历史事件和重要人物娓娓道来，不是枯燥地堆积史料，不是简单地平铺直叙，却体现了国家前途、民族命运、社会发展趋势。,"原价：28.00元
作者：蒋廷黻
出版社：新世界出版社
出版日期：2014-02-01
ISBN：9789622019874
字数：200000
页码: 222
版次：1
开本：-",http://www.pdfbook.cn/26/3060.html,城通网盘##http://pdfbook.kuaiyunds.com/pdfbook/%E3%80%8A%E4%B8%AD%E5%9B%BD%E8%BF%91%E4%BB%A3%E5%8F%B2%E3%80%8B%28%E6%8F%92%E5%9B%BE%E7%8F%8D%E8%97%8F%E7%89%88%29%20%5B%E4%B8%AD%5D%E8%92%8B%E5%BB%B7%E9%BB%BB%20%E6%96%B0%E4%B8%96%E7%95%8C%E5%87%BA%E7%89%88%E7%A4%BE%20201402%20%E7%B2%BE%E5%93%81.epub,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/528-211x300.png,,中国近代史(插图珍藏版)
请参考图书详情,经济管理,《海底捞你学不会》讲的是海底捞的故事，它的经营之道、管理之道、人才之道以及成功之道。如本书所展现的，海底捞的成功，在于它总是把顾客的幸福和员工的幸福作为赚钱的前提，把声誉放在首位。在海底捞，顾客才是真正的“老板”，员工工作的满意程度是顾客评价的；而员工能快乐地工作，是让顾客真正感到满意的重要保证。本书由50多篇短文组成，每篇讲的都是小故事，但微言大义，读来引人入胜。,"原价：39.00元
作者：黄铁鹰
出版社：中信出版社
出版日期：2012-07-01
ISBN：9787508626482
字数：170000
页码: 214
版次：1
开本：16",http://www.pdfbook.cn/02/3063.html,城通网盘##http://pdfbook.kuaiyunds.com/pdfbook/%E3%80%8A%E6%B5%B7%E5%BA%95%E6%8D%9E%E4%BD%A0%E5%AD%A6%E4%B8%8D%E4%BC%9A%E3%80%8B%5B%E4%B8%AD%5D%E9%BB%84%E9%93%81%E9%B9%B0%20%E4%B8%AD%E4%BF%A1%E5%87%BA%E7%89%88%E7%A4%BE%20201207%20%E7%B2%BE%E5%93%81.epub,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/529.png,,海底捞你学不会
请参考图书详情,外国小说,岛上书店是间维多利亚风格的小屋，门廊上挂着褪色的招牌，上面写着：,"原价：35.00元
作者：[美]加布瑞埃拉·泽文 [译]孙仲旭 等
出版社：江苏凤凰文艺出版社
出版日期：2015-05-01
ISBN：9787539971810
字数：167000
页码: 288
版次：1
开本：32",http://www.pdfbook.cn/03/3067.html,城通网盘##http://pdfbook.kuaiyunds.com/pdfbook/%E3%80%8A%E5%B2%9B%E4%B8%8A%E4%B9%A6%E5%BA%97%E3%80%8B%5B%E7%BE%8E%5D%E5%8A%A0%E5%B8%83%E7%91%9E%E5%9F%83%E6%8B%89%C2%B7%E6%B3%BD%E6%96%87%20%5B%E8%AF%91%5D%E5%AD%99%E4%BB%B2%E6%97%AD%E7%AD%89%20%E6%B1%9F%E8%8B%8F%E5%87%A4%E5%87%B0%E6%96%87%E8%89%BA%E5%87%BA%E7%89%88%E7%A4%BE%20201505%20%E7%B2%BE%E5%93%81.epub,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/530-211x300.png,,岛上书店
请参考图书详情,散文随笔,《瓦尔登湖》是梭罗独自一人幽居在瓦尔登湖畔自筑木屋的生活实录。他在描述田园生活与大自然迷人景物的同时，渗透了睿智脱俗的哲理思辨。静静地、细细地品读此书，能唤起我们对人生很多美好的事物与情感的遥远记忆，也能改变我们的生活态度，获得心灵的纯净与精神的升华。,"原价：22.00元
作者：[美]梭罗 [译]许崇信等
出版社：译林出版社
出版日期：2011-01-01
ISBN：9787544710763
字数：-
页码: 238
版次：1
开本：16",http://www.pdfbook.cn/04/3070.html,城通网盘##http://pdfbook.kuaiyunds.com/pdfbook/%E3%80%8A%E7%93%A6%E5%B0%94%E7%99%BB%E6%B9%96%E3%80%8B%28%E7%BB%8F%E5%85%B8%E8%AF%91%E6%9E%97%29%20%5B%E7%BE%8E%5D%E6%A2%AD%E7%BD%97%20%5B%E8%AF%91%5D%E8%AE%B8%E5%B4%87%E4%BF%A1%E7%AD%89%20%E8%AF%91%E6%9E%97%E5%87%BA%E7%89%88%E7%A4%BE%20201101%20%E7%B2%BE%E5%93%81.epub,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/531-211x300.png,,瓦尔登湖(经典译林)
请参考图书详情,人际社交,一本集结搭讪追女孩经验的新书《魔鬼搭讪学》日前由长江文艺出版社 出版。被称为“魔鬼咨询师”的作者，2007年底在豆瓣的搭讪学小组记录自 己十余年的搭讪经历，受到众多“闷骚”男女追捧，2008年初在北京街头成 立魔鬼搭讪班，从此以教人搭讪心仪异性为生。该书记载着作者和搭讪班学 员共计186个搭讪案例，作者表示，这是一门关于如何快速结识、吸引异性 的学问，同时这也是一门与人相处的学问。,"原价：25.00元
作者：魔鬼咨询师
出版社：长江文艺出版社
出版日期：2010-07-01
ISBN：9787535444875
字数：180000
页码: 317
版次：1
开本：32",http://www.pdfbook.cn/05/3073.html,城通网盘##http://pdfbook.kuaiyunds.com/pdfbook/%E3%80%8A%E9%AD%94%E9%AC%BC%E6%90%AD%E8%AE%AA%E5%AD%A6%E3%80%8B%5B%E4%B8%AD%5D%E9%AD%94%E9%AC%BC%E8%B5%84%E8%AF%A2%E5%B8%88%20%E9%95%BF%E6%B1%9F%E6%96%87%E8%89%BA%E5%87%BA%E7%89%88%E7%A4%BE%20201007%20%E7%B2%BE%E5%93%81.epub,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/532-213x300.png,,魔鬼搭讪学
请参考图书详情,投资理财,巴菲特是有史以来最伟大的投资家，被喻为“华尔街股神”，他依靠股票、外汇市场的投资，成为世界上数一数二的富翁，创造了从100美元起家到获利超500亿美元财富’的投资神话，他倡导的价值投资理论风靡世界。事实上，巴菲特的投资理论简单、易学、、实用，不需要高智商，不需要高等数学，更不需要高学历，值得所有希望在投资方面取得成绩的人士学习借鉴。,"原价：24.80元
作者：德群
出版社：中国华侨出版社
出版日期：2011-04-01
ISBN：9787511312549
字数：650000
页码: 380
版次：1
开本：16",http://www.pdfbook.cn/01/3078.html,城通网盘##http://stockbook.ctfile.com/file/139250582,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/533-210x300.png,,巴菲特投资思想 大全集(超值白金版)
请参考图书详情,投资理财,怎样透过K线图表，预先判断牛熊走势是否将要反转，其最直接且最有效的手段，就是观察K线图表中的背离或背驰。,"原价：29.80元
作者：江南小隐
出版社：中国宇航出版社
出版日期：2013-03-01
ISBN：9787515903941
字数：205000
页码: 288
版次：1
开本：16",http://www.pdfbook.cn/01/3082.html,城通网盘##http://stockbook.ctfile.com/file/139251473,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/534-210x300.png,,背离技术分析
请参考图书详情,投资理财,本书为我们真实重现了投资大师巴鲁克天才睿智、风云激荡的一生。,"原价：42.00元
作者：[美]詹姆斯·格兰特 [译]求兰英
出版社：上海财经大学出版社
出版日期：2010-08-01
ISBN：9787564208264
字数：-
页码: 326
版次：1
开本：16",http://www.pdfbook.cn/01/3085.html,城通网盘##http://stockbook.ctfile.com/file/139251611,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/535-211x300.png,,伯纳德·巴鲁克 一位天才的华尔街投资大师
请参考图书详情,投资理财,本书中介绍的是一个传说中能够给人带来财富的神秘公式，是信息理论学家的研究成果，虽然受到以诺贝尔经济学得主萨缪尔森为首的经济学家们的严厉抨击，却在股神巴菲特的投资实战中屡屡得到验证。这个“财富公式”就是美国著名物理学家约翰·凯利在1956年提出的一个数学公式，被称为“凯利公式”。它证明了在通信噪音干扰理论中使用的数学模型，同样适用于投资者对于风险和收益的管理。,"原价：32.00元
作者：[美]威廉·庞德斯通 [译]葛卫红等
出版社：万卷出版公司
出版日期：2008-01-01
ISBN：9787807591108
字数：290000
页码: 241
版次：1
开本：16",http://www.pdfbook.cn/01/3090.html,城通网盘##http://stockbook.ctfile.com/file/139251830,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/536-211x300.png,,财富公式：玩转拉斯维加斯和华尔街的故事
请参考图书详情,动漫与绘本,大家好，我叫郝完美，现在读小学三年级。这个名字是爸妈为我取的。 他们说，我小时候，不管正面看背面看，醒着睡着，或笑或哭，我看起来都好完美。可是，随着我慢慢长大，事情就变了爸妈的要求愈来愈多，学校的要求愈来愈严。我觉得很累，真想大叫：我不是完美小孩啦！我想知道，世界上有多少人跟我一样觉得自己不完美。 所以我鼓起勇气站上台，讲出我对于这件事的想法。所有放弃追求完美的小孩和大人，欢迎来听讲。,"原价：38.00元
作者：[台]幾米
出版社：海豚出版社
出版日期：2011-04-01
ISBN：9787511004345
字数：3000
页码: 128
版次：1
开本：16",http://www.pdfbook.cn/18/3093.html,城通网盘##http://stockbook.ctfile.com/file/139252865,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/537-248x300.png,,我不是完美小孩
请参考图书详情,艺术与摄影,《版式设计实用手册》从实用的角度出发，根据版式设计的应用领域和设计行业的应用需求而编写。全书共分3个部分，介绍了版式设计的基础理论、经典理论，提供了大量实用案例。在基础理论部分，主要介绍版式的基础知识和装订专业知识，帮助读者掌握基本理论；在经典理论部分，通过图文结合的方式，对版式中图片的处理方法、文字的编排方式以及版面图文的编排应用做出更加详细的解析，对列举图片均从示意图、图版率分析和作品版式分析3个部分进行分析，以达到最佳解析效果；在实用案例部分，列举了多个行业的版式设计方案，同样通过大量经典图例的展示，指出设计中的要点，并根据所列举图片的版式和图版率框架进行扩展分析，向读者传递更加实用的版式设计相关知识。,"原价：55.00元
作者：SUN I视觉设计
出版社：科学出版社
出版日期：2011-10-01
ISBN：9787030322791
字数：263000
页码: 180
版次：1
开本：16",http://www.pdfbook.cn/06/3096.html,城通网盘##http://stockbook.ctfile.com/file/139253357,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/538-211x300.png,,版式设计实用手册(全彩版)
请参考图书详情,烘焙食品,戚风蛋糕风行欧美及日本多年，在日本，甚至有许多专门贩售各式各样戚风蛋糕的专卖店。戚风蛋糕最主要的特徵就是蓬鬆轻盈的口感，《超Q润戚风蛋糕》作者赤堀博美为了研发口感更加Q润、轻柔且入口即化的戚风蛋糕，著手展开Q润戚风的配方研究。,"原价：25.00元
作者：[日]赤堀博美 [译]谭颖文
出版社：辽宁科学技术出版社
出版日期：2012-07-01
ISBN：9787538175028
字数：-
页码: 95
版次：1
开本：16",http://www.pdfbook.cn/19/3099.html,城通网盘##http://stockbook.ctfile.com/file/139253696,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/539-212x300.png,,超Q润戚风
请参考图书详情,市场营销,《让顾客自己来定价》，宾夕法尼亚大学沃顿商学院营销学教授深度讲述创新定价策略，传授世界最盈利公司的致富真经。,"原价：45.00元
作者：[美]贾格莫汉·拉古等 [译]刘媛媛
出版社：中国人民大学出版社
出版日期：2012-03-01
ISBN：9787300150963
字数：-
页码: 242
版次：1
开本：16",http://www.pdfbook.cn/02/3102.html,城通网盘##http://stockbook.ctfile.com/file/139255703,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/540-211x300.png,,让顾客自己来定价
请参考图书详情,各式菜谱,本书展示了80道涵盖中式、日式、意式风味的经典面食，奉上了22种秘制高汤和酱料。只要备好高汤和酱料，搭配各式面条和配料，一碗色香味俱全的面就新鲜上桌了。变化使用不同的汤料，更有丰富多彩的口感，让人百吃不厌。方便易做的面食不仅满足口腹之欲，更是视觉的享受，让你足不出户就能体验各地的饮食文化。此外，还有面食达人的对味小菜。还等什么，赶快下厨体验美味无比的一碗好面吧。,"原价：36.00元
作者：林健龙
出版社：南海出版社
出版日期：2009-10-01
ISBN：9787544245449
字数：-
页码: 130
版次：1
开本：16",http://www.pdfbook.cn/19/3303.html,城通网盘##http://stockbook.ctfile.com/file/139266956,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/541-210x300.png,,一碗好面
请参考图书详情,程序语言与软件开发,本书是计算机科学的经典教材，介绍了计算机科学的基础知识和程序设计的专门知识。以介绍ANSI C为主线，不仅涵盖C语言的基本知识，而且介绍了软件工程技术以及如何应用良好的程序设计风格进行开发等内容。,"原价：55.00元
作者：[美]罗伯茨(Roberts E.S), [译]翁惠玉等
出版社：机械工业出版社
出版日期：2005-03-01
ISBN：9787111159711
页码: 498
版次：1
开本：16",http://www.pdfbook.cn/22/3306.html,城通网盘##http://stockbook.ctfile.com/file/139267691,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/542-210x300.png,,C语言的科学和艺术
